,NODE_ID,정류소명,X좌표,Y좌표,법정동코드,법정동_구,법정동,academy_cnt,kindergarten_cnt,mart_cnt,restaurant_cnt,school_cnt,university_cnt,subway_cnt,tour_cnt,cafe_cnt,hospital_cnt,culture_cnt,univ_hospital_cnt,public_office_cnt,employee_cnt,alone_ratio,emp_corp_ratio,population_15to64,RIDE_SUM_6_10,ALIGHT_SUM_6_10,Label
11248,122000278,푸른마을아파트앞,127.0805834,37.48291292,1168011400,강남구,일원동,41,4,2,25,2,0,1,0,7,14,3,0,0,13576,0.08581741965533302,7.175475687103594,24586,198910,31548,0
11249,122000279,상록수아파트앞,127.0821222,37.48280463,1168011400,강남구,일원동,43,6,2,29,4,0,1,1,7,17,3,0,1,13576,0.08581741965533302,7.175475687103594,24586,25256,27794,0
11250,122000280,일원본동주민센터,127.0859754,37.4833831,1168011400,강남구,일원동,31,7,1,26,4,0,1,1,8,14,2,0,1,13576,0.08581741965533302,7.175475687103594,24586,57800,53498,0
11251,122000281,수서119.안전센터앞,127.0937687,37.48432054,1168011500,강남구,수서동,13,8,0,24,0,0,0,1,7,3,0,0,1,27696,0.14795421334632244,8.436186414864453,22544,55131,43183,0
11252,122000282,삼성서울병원정문,127.0829903,37.48654451,1168011400,강남구,일원동,21,9,1,106,3,0,1,1,17,29,3,0,1,13576,0.08581741965533302,7.175475687103594,24586,12642,75219,0
11253,122000283,삼성서울병원정문건너편,127.0824492,37.48702518,1168011400,강남구,일원동,22,9,1,128,3,0,1,1,20,31,3,0,0,13576,0.08581741965533302,7.175475687103594,24586,24613,24973,0
11254,122000284,일원역,127.0832793,37.48511786,1168011400,강남구,일원동,42,8,2,55,5,0,1,0,10,20,3,0,1,13576,0.08581741965533302,7.175475687103594,24586,9495,17305,0
11255,122000285,삼성서울병원후문,127.0875201,37.49019972,1168011400,강남구,일원동,17,8,1,145,2,0,0,1,27,13,0,0,2,13576,0.08581741965533302,7.175475687103594,24586,112973,54374,0
11256,122000286,삼성서울병원사거리,127.0829148,37.4888586,1168011400,강남구,일원동,25,4,0,150,4,0,0,1,33,21,2,0,1,13576,0.08581741965533302,7.175475687103594,24586,25904,65405,0
11257,122000287,일원주유소.삼성서울병원후문,127.0876823,37.49065376,1168011400,강남구,일원동,16,9,1,134,2,0,0,0,26,13,0,0,2,13576,0.08581741965533302,7.175475687103594,24586,194596,156005,0
11258,122000288,삼성서울병원사거리,127.0826482,37.48914534,1168011400,강남구,일원동,26,6,0,153,4,0,0,1,33,21,2,0,1,13576,0.08581741965533302,7.175475687103594,24586,52352,25039,0
11259,122000291,대치아파트.대모산입구역3번출구,127.0724873,37.492414,1168010300,강남구,개포동,41,13,2,41,3,0,1,2,15,21,4,0,3,22488,0.09808055303606011,5.416184971098266,29597,308093,79617,0
11260,122000293,대청역,127.0788925,37.49323441,1168011400,강남구,일원동,42,17,2,124,4,0,1,2,41,34,0,0,3,13576,0.08581741965533302,7.175475687103594,24586,17467,14046,0
11261,122000294,수서역현대벤쳐빌,127.1022258,37.48765131,1168011500,강남구,수서동,9,11,2,227,3,0,2,1,49,31,0,0,3,27696,0.14795421334632244,8.436186414864453,22544,10741,40527,0
11262,122000295,수서역,127.1006809,37.4884602,1168011500,강남구,수서동,9,11,2,228,4,0,2,0,49,31,0,0,3,27696,0.14795421334632244,8.436186414864453,22544,108166,27659,0
11263,122000296,수서역KT수서지점,127.100033,37.48841912,1168011500,강남구,수서동,9,11,2,216,4,0,2,0,44,31,0,0,3,27696,0.14795421334632244,8.436186414864453,22544,4442,122461,0
11264,122000297,수서역KT수서지점,127.1007358,37.48718852,1168011500,강남구,수서동,9,10,2,229,3,0,2,1,49,31,0,0,3,27696,0.14795421334632244,8.436186414864453,22544,157219,411912,0
11265,122000299,궁마을,127.097246,37.48534958,1168011500,강남구,수서동,2,7,0,50,0,0,1,2,17,5,0,0,1,27696,0.14795421334632244,8.436186414864453,22544,53808,34481,0
11266,122000300,궁마을,127.0976066,37.4852808,1168011500,강남구,수서동,3,8,1,86,0,0,2,2,24,10,0,0,1,27696,0.14795421334632244,8.436186414864453,22544,40241,46629,0
11267,122000301,수서역,127.1019667,37.48687712,1168011500,강남구,수서동,9,9,2,228,3,0,2,1,50,32,0,0,3,27696,0.14795421334632244,8.436186414864453,22544,730525,365257,0
11268,122000302,수서역5번출구,127.1024566,37.4869636,1168011500,강남구,수서동,9,9,2,227,3,0,2,1,50,32,0,0,3,27696,0.14795421334632244,8.436186414864453,22544,36749,403530,1
11269,122000303,수서역.로즈데일빌딩,127.1028677,37.48739844,1168011500,강남구,수서동,8,11,2,222,3,0,2,1,49,32,0,0,3,27696,0.14795421334632244,8.436186414864453,22544,164132,90278,0
11270,122000304,세곡문화복지회관,127.1078609,37.46894475,1168011300,강남구,율현동,2,4,1,11,0,0,0,0,8,0,0,0,3,3523,0.11520248780832568,4.338669950738916,9767,2595,19799,0
11271,122000305,은곡마을.LH이편한세상,127.1026344,37.46552792,1168011100,강남구,세곡동,27,12,4,77,1,0,0,0,23,19,0,0,1,3523,0.11520248780832568,4.338669950738916,9767,182815,59304,1
11272,122000306,강남신동아파밀리에1단지,127.1002962,37.46514205,1168011100,강남구,세곡동,29,11,4,55,1,0,0,0,19,17,0,0,0,3523,0.11520248780832568,4.338669950738916,9767,11093,26021,0
11273,122000307,대왕초등학교,127.1068385,37.46467083,1168011100,강남구,세곡동,13,10,2,32,1,0,0,0,11,6,0,0,2,3523,0.11520248780832568,4.338669950738916,9767,10049,13511,0
11274,122000308,세곡동사거리,127.1078295,37.46357779,1168011100,강남구,세곡동,12,8,2,32,1,0,0,0,11,6,0,0,1,3523,0.11520248780832568,4.338669950738916,9767,61645,59815,0
11275,122000309,세곡동,127.109506,37.464611,1168011100,강남구,세곡동,0,5,1,25,1,0,0,0,6,1,0,0,1,3523,0.11520248780832568,4.338669950738916,9767,2794,6429,0
11276,122000310,광연자동차학원앞,127.116361,37.4656909,1168011100,강남구,세곡동,2,0,0,7,0,0,0,0,0,0,0,0,0,3523,0.11520248780832568,4.338669950738916,9767,2581,9619,0
11277,122000311,삼일자동차학원.강남자동차검사소,127.1211805,37.4679154,1168011300,강남구,율현동,2,0,0,9,0,0,1,0,1,0,0,0,0,3523,0.11520248780832568,4.338669950738916,9767,4261,14047,0
11278,122000312,삼일자동차학원.강남자동차검사소,127.120768,37.46799872,1168011300,강남구,율현동,2,0,0,9,0,0,0,0,1,0,0,0,0,3523,0.11520248780832568,4.338669950738916,9767,14188,24984,0
11279,122000313,광연자동차학원앞,127.1188445,37.46702297,1168011100,강남구,세곡동,2,0,0,9,0,0,0,0,1,0,0,0,0,3523,0.11520248780832568,4.338669950738916,9767,3727,13016,0
11280,122000314,세곡동,127.1095492,37.46505956,1168011100,강남구,세곡동,0,5,1,25,1,0,0,0,8,1,0,0,1,3523,0.11520248780832568,4.338669950738916,9767,20272,46405,0
11281,122000315,세곡동사거리,127.1086114,37.46568746,1168011100,강남구,세곡동,0,6,1,27,1,0,0,0,9,2,0,0,2,3523,0.11520248780832568,4.338669950738916,9767,29697,3627,0
11282,122000316,방죽마을,127.1072569,37.4723873,1168011300,강남구,율현동,13,7,0,60,1,0,0,0,23,7,1,0,2,3523,0.11520248780832568,4.338669950738916,9767,152735,26719,0
11283,122000317,래미안포레아파트,127.1067202,37.47444024,1168011300,강남구,율현동,13,9,0,58,1,0,0,0,22,7,1,0,1,3523,0.11520248780832568,4.338669950738916,9767,291279,23549,0
11284,122000318,쟁골마을,127.1051606,37.48201553,1168011200,강남구,자곡동,1,0,0,25,0,0,0,1,10,1,1,0,1,3523,0.11520248780832568,4.338669950738916,9767,15288,95159,1
11285,122000319,쟁골마을,127.104399,37.48265458,1168011200,강남구,자곡동,1,2,0,39,0,0,0,1,11,4,1,0,1,3523,0.11520248780832568,4.338669950738916,9767,13610,40398,0
11286,122000320,래미안포레아파트,127.1061716,37.47512517,1168011200,강남구,자곡동,13,7,0,57,1,0,0,0,21,7,1,0,0,3523,0.11520248780832568,4.338669950738916,9767,23346,94347,0
11287,122000321,방죽마을,127.1069205,37.47222473,1168011300,강남구,율현동,13,8,0,60,1,0,0,0,23,7,1,0,2,3523,0.11520248780832568,4.338669950738916,9767,13693,36016,0
11288,122000322,압구정역3번출구,127.028714,37.52600147,1168010700,강남구,신사동,332,3,1,506,2,0,1,0,170,433,34,0,0,33744,0.0989460759234626,5.233250620347395,13466,120132,179520,0
11289,122000323,국민은행압구정지점,127.0284969,37.52350458,1168010700,강남구,신사동,325,6,1,633,1,0,1,0,223,418,31,0,1,33744,0.0989460759234626,5.233250620347395,13466,40534,240521,0
11290,122000324,언주역2번출구.차병원사거리,127.0333617,37.50795302,1168010800,강남구,논현동,32,3,0,433,0,0,1,0,123,56,5,0,0,130378,0.28860479409956974,7.0815273477812175,32495,171946,233222,0
11291,122000325,영동고교앞,127.0398933,37.52150355,1168010400,강남구,청담동,71,2,0,838,2,0,1,1,192,178,30,0,1,46756,0.13236631126539383,6.182202829564988,17857,65772,363580,0
11292,122000326,개포우성6차아파트,127.057883,37.475732,1168010300,강남구,개포동,11,4,1,11,1,0,0,2,4,2,2,0,0,22488,0.09808055303606011,5.416184971098266,29597,18238,7260,0
11293,122000327,대치유수지체육공원,127.068123,37.501358,1168010600,강남구,대치동,142,7,0,73,1,0,0,0,22,11,2,0,1,118600,0.08604192535242129,8.916622810315014,61275,26721,106647,0
11294,122000328,우성아파트,127.0683335,37.50104634,1168010600,강남구,대치동,141,5,0,69,0,0,0,0,22,11,2,0,1,118600,0.08604192535242129,8.916622810315014,61275,43928,64361,0
11295,122000330,삼성역3번출구,127.0637179,37.50731862,1168010600,강남구,대치동,72,6,0,389,4,0,1,2,129,65,10,0,4,118600,0.08604192535242129,8.916622810315014,61275,286778,219698,0
11296,122000332,개포시영아파트후문,127.0538687,37.48060327,1168010300,강남구,개포동,20,8,2,30,2,0,0,1,15,9,0,0,2,22488,0.09808055303606011,5.416184971098266,29597,61645,59815,0
11297,122000333,개포우성아파트,127.0578639,37.47656443,1168010300,강남구,개포동,11,3,1,11,1,0,0,2,3,2,1,0,0,22488,0.09808055303606011,5.416184971098266,29597,4365,7643,0
11298,122000337,일원동한솔아파트,127.0795788,37.48247206,1168011400,강남구,일원동,34,2,2,21,2,0,1,0,7,12,3,0,0,13576,0.08581741965533302,7.175475687103594,24586,114432,52034,0
11299,122000338,시립수서청소년수련관,127.089107,37.483863,1168011500,강남구,수서동,16,11,1,25,3,0,1,0,8,15,0,0,2,27696,0.14795421334632244,8.436186414864453,22544,50369,17620,0
11300,122000340,포스코사거리,127.0557931,37.50783372,1168010500,강남구,삼성동,79,7,0,946,1,0,0,3,208,83,11,0,1,121663,0.14338467764372612,8.690214285714285,29249,19273,358931,0
11301,122000342,그랑프리백화점,127.0555062,37.49001004,1168011800,강남구,도곡동,63,2,1,123,7,0,3,2,34,42,2,1,1,52055,0.0638728773952329,9.300518134715025,36585,178606,67521,0
11302,122000343,개포중학교,127.063512,37.480169,1168010300,강남구,개포동,42,2,1,31,2,0,0,0,7,17,0,0,0,22488,0.09808055303606011,5.416184971098266,29597,48771,41346,0
11303,122000344,구룡마을,127.064041,37.478975,1168010300,강남구,개포동,22,1,1,22,1,0,0,0,4,8,0,0,1,22488,0.09808055303606011,5.416184971098266,29597,10699,908,0
11304,122000345,개포주공1단지아파트,127.0567996,37.47839195,1168010300,강남구,개포동,9,6,1,11,2,0,0,2,4,5,1,0,1,22488,0.09808055303606011,5.416184971098266,29597,52091,8592,0
11305,122000346,영희초등학교,127.0804871,37.49119143,1168011400,강남구,일원동,44,14,2,194,4,0,1,1,41,34,0,0,2,13576,0.08581741965533302,7.175475687103594,24586,17527,9818,0
11306,122000348,태화기독교.사회복지관,127.0933528,37.48452821,1168011500,강남구,수서동,13,9,0,22,0,0,0,1,7,3,0,0,1,27696,0.14795421334632244,8.436186414864453,22544,60930,57215,0
11307,122000349,개포도서관,127.063564,37.483553,1168010300,강남구,개포동,50,4,1,36,6,0,0,0,10,18,0,0,0,22488,0.09808055303606011,5.416184971098266,29597,5686,41070,0
11308,122000350,개포2단지,127.0619497,37.48164189,1168010300,강남구,개포동,50,4,1,35,4,0,0,0,9,17,0,0,0,22488,0.09808055303606011,5.416184971098266,29597,61645,59815,0
11309,122000351,도곡교회.인바디빌딩,127.0554585,37.47443356,1168010300,강남구,개포동,21,8,1,29,3,0,0,3,15,3,3,0,1,22488,0.09808055303606011,5.416184971098266,29597,26562,25171,0
11310,122000352,강남세브란스병원,127.0473231,37.49339905,1168011800,강남구,도곡동,31,6,0,95,4,0,0,0,16,28,1,1,1,52055,0.0638728773952329,9.300518134715025,36585,17571,16888,0
11311,122000353,도곡교회.인바디빌딩.건너,127.0562403,37.4744249,1168010300,강남구,개포동,20,7,1,18,3,0,0,2,9,3,3,0,0,22488,0.09808055303606011,5.416184971098266,29597,12211,8098,0
11312,122000355,도곡중학교.강남세브란스병원,127.0467216,37.49360204,1168011800,강남구,도곡동,30,6,0,105,2,0,0,0,22,29,1,1,1,52055,0.0638728773952329,9.300518134715025,36585,12162,38173,0
11313,122000356,강남경찰서.강남운전면허시험장,127.0660087,37.5095036,1168010600,강남구,대치동,31,4,0,209,0,0,1,2,75,22,5,0,3,118600,0.08604192535242129,8.916622810315014,61275,24898,217891,0
11314,122000357,수도공고앞,127.06196,37.48716746,1168010300,강남구,개포동,46,2,0,38,7,0,2,3,12,18,1,0,0,22488,0.09808055303606011,5.416184971098266,29597,7747,2156,0
11315,122000358,개포4단지5단지,127.0685575,37.48639527,1168010300,강남구,개포동,62,8,1,84,5,0,1,0,13,21,1,0,1,22488,0.09808055303606011,5.416184971098266,29597,40,1401,0
11316,122000359,개포4단지6단지,127.0723123,37.48682096,1168010300,강남구,개포동,55,9,1,75,3,0,0,0,9,9,0,0,1,22488,0.09808055303606011,5.416184971098266,29597,8,2282,0
11317,122000360,개포4단지7단지,127.0736027,37.48788296,1168010300,강남구,개포동,41,9,2,48,5,0,1,0,5,8,0,0,2,22488,0.09808055303606011,5.416184971098266,29597,51,948,0
11318,122000361,구룡마을,127.0648308,37.47890639,1168010300,강남구,개포동,13,1,1,13,1,0,0,0,2,5,0,0,1,22488,0.09808055303606011,5.416184971098266,29597,61645,59815,0
11319,122000362,개포동역1번출구,127.0654139,37.4889678,1168010300,강남구,개포동,62,4,0,84,5,0,1,3,14,18,1,0,1,22488,0.09808055303606011,5.416184971098266,29597,932,3686,0
11320,122000364,경남아파트,127.0413201,37.48897598,1168011800,강남구,도곡동,83,8,0,168,2,0,0,0,41,29,3,1,1,52055,0.0638728773952329,9.300518134715025,36585,34592,17171,0
11321,122000365,구룡역5번출구,127.0593763,37.48607034,1168010300,강남구,개포동,55,2,1,41,5,0,1,2,10,19,0,0,1,22488,0.09808055303606011,5.416184971098266,29597,195,5178,0
11322,122000366,구룡역1번출구,127.0589614,37.48616967,1168010300,강남구,개포동,55,1,0,42,5,0,1,2,13,19,0,0,1,22488,0.09808055303606011,5.416184971098266,29597,21978,1063,0
11323,122000368,럭키아파트,127.0410365,37.49154062,1168011800,강남구,도곡동,64,8,0,205,1,0,0,0,59,28,2,1,1,52055,0.0638728773952329,9.300518134715025,36585,45007,70055,0
11324,122000370,수도공고,127.0623425,37.48756284,1168010300,강남구,개포동,37,3,0,44,7,0,2,3,16,18,1,0,0,22488,0.09808055303606011,5.416184971098266,29597,2532,2213,0
11325,122000371,개포4단지6단지,127.0722129,37.48697601,1168010300,강남구,개포동,55,9,2,76,3,0,0,0,10,9,0,0,1,22488,0.09808055303606011,5.416184971098266,29597,2987,29,0
11326,122000372,개포4단지5단지,127.0681139,37.48648178,1168010300,강남구,개포동,63,8,0,84,5,0,1,0,14,19,1,0,1,22488,0.09808055303606011,5.416184971098266,29597,1184,80,0
11327,122000379,탄천공영차고지,127.0676141,37.50731482,1168010600,강남구,대치동,27,5,0,126,1,0,1,2,51,12,3,0,3,118600,0.08604192535242129,8.916622810315014,61275,61645,59815,0
11328,122000381,도곡한신아파트,127.0411576,37.48687583,1168011800,강남구,도곡동,84,11,1,342,3,0,1,0,75,29,5,1,2,52055,0.0638728773952329,9.300518134715025,36585,22362,37254,0
11329,122000382,현대1차아파트,127.0550786,37.48211747,1168010300,강남구,개포동,27,5,2,17,4,0,0,2,7,11,0,0,2,22488,0.09808055303606011,5.416184971098266,29597,5863,20232,0
11330,122000384,영동고등학교현대아파트,127.03953,37.52135499,1168010800,강남구,논현동,71,2,0,833,1,0,1,1,194,174,29,0,2,130378,0.28860479409956974,7.0815273477812175,32495,103210,115651,0
11331,122000385,개포4단지7단지,127.072698,37.4874514,1168010300,강남구,개포동,55,9,2,77,4,0,1,0,9,9,0,0,1,22488,0.09808055303606011,5.416184971098266,29597,4950,31,0
11332,122000386,총회회관.휘문고입구,127.0659602,37.50443764,1168010600,강남구,대치동,88,7,0,126,3,0,0,1,49,10,3,0,1,118600,0.08604192535242129,8.916622810315014,61275,14506,184300,0
11333,122000387,예림당아트홀.신한은행전산센터,127.0441265,37.49808603,1168010100,강남구,역삼동,89,9,1,304,2,0,0,0,97,45,8,0,3,225357,0.2635548984702652,7.381010087776759,52862,34609,169352,0
11334,122000388,새마을운동중앙회,127.0673638,37.50190925,1168010600,강남구,대치동,168,7,0,82,1,0,0,0,28,12,2,0,1,118600,0.08604192535242129,8.916622810315014,61275,111987,127850,0
11335,122000389,총지사,127.0395195,37.4948581,1168010100,강남구,역삼동,85,5,1,409,0,0,0,0,127,43,2,0,1,225357,0.2635548984702652,7.381010087776759,52862,24186,163166,0
11336,122000390,신한은행데이터센터,127.043699,37.498146,1168010100,강남구,역삼동,92,9,1,319,1,0,0,0,104,52,9,0,3,225357,0.2635548984702652,7.381010087776759,52862,31209,62399,0
11337,122000391,포스코사거리,127.0575279,37.50731926,1168010500,강남구,삼성동,107,4,0,956,2,0,0,1,213,97,14,0,1,121663,0.14338467764372612,8.690214285714285,29249,8205,119220,0
11338,122000392,우성3차아파트,127.0570801,37.48371328,1168010300,강남구,개포동,58,3,2,44,4,0,1,1,10,22,0,0,1,22488,0.09808055303606011,5.416184971098266,29597,13696,11998,0
11339,122000393,우성6차아파트,127.054993,37.47698048,1168010300,강남구,개포동,28,12,1,46,3,0,0,3,19,6,3,0,2,22488,0.09808055303606011,5.416184971098266,29597,64901,33600,0
11340,122000394,포이초교,127.0525576,37.47527333,1168010300,강남구,개포동,37,15,1,140,3,0,0,3,48,9,4,0,2,22488,0.09808055303606011,5.416184971098266,29597,70413,19174,0
11341,122000395,국악중고교,127.0507196,37.47551251,1168010300,강남구,개포동,57,18,1,264,3,0,0,3,74,22,4,0,3,22488,0.09808055303606011,5.416184971098266,29597,47973,20205,0
11342,122000396,풍양빌딩,127.0489717,37.47725329,1168010300,강남구,개포동,61,15,0,379,3,0,0,3,92,32,5,0,3,22488,0.09808055303606011,5.416184971098266,29597,38506,6302,0
11343,122000397,코원에너지서비스,127.0760972,37.49806976,1168010600,강남구,대치동,2,4,0,15,1,0,1,2,5,0,3,0,0,118600,0.08604192535242129,8.916622810315014,61275,4401,6283,0
11344,122000398,코원에너지서비스,127.0761621,37.49848963,1168010600,강남구,대치동,2,3,0,10,1,0,1,2,3,0,3,0,0,118600,0.08604192535242129,8.916622810315014,61275,1311,15976,0
11345,122000399,현대1차우성아파트,127.0551722,37.48182637,1168010300,강남구,개포동,27,6,2,19,4,0,0,1,7,11,0,0,2,22488,0.09808055303606011,5.416184971098266,29597,12755,6287,0
11346,122000400,포스코사거리,127.0583444,37.50708457,1168010600,강남구,대치동,140,4,0,886,3,0,1,2,195,92,14,0,1,118600,0.08604192535242129,8.916622810315014,61275,3756,138489,0
11347,122000401,국민은행그린공원,127.047966,37.478785,1168010300,강남구,개포동,43,10,0,362,3,0,0,3,84,31,6,0,3,22488,0.09808055303606011,5.416184971098266,29597,17287,5073,0
11348,122000402,삼익아파트앞,127.0417922,37.49005624,1168011800,강남구,도곡동,67,6,0,114,1,0,0,0,36,22,2,1,1,52055,0.0638728773952329,9.300518134715025,36585,55059,17634,0
11349,122000403,래미안포레아파트,127.1072951,37.47565851,1168011200,강남구,자곡동,12,5,0,54,1,0,0,0,19,7,1,0,0,3523,0.11520248780832568,4.338669950738916,9767,43246,45825,0
11350,122000404,래미안포레아파트,127.1076847,37.4760979,1168011200,강남구,자곡동,11,6,0,52,1,0,0,0,19,7,1,0,0,3523,0.11520248780832568,4.338669950738916,9767,33356,16538,0
11351,122000408,한남대교전망카페,127.0160049,37.52447753,1168011000,강남구,압구정동,30,1,0,52,1,0,0,1,14,6,4,0,0,33744,0.0989460759234626,5.233250620347395,13466,54329,76262,0
11352,122000503,도곡2동주민센터대치중학교,127.045402,37.484253,1168011800,강남구,도곡동,36,6,1,248,2,0,1,2,79,20,7,1,1,52055,0.0638728773952329,9.300518134715025,36585,2591,39283,0
11353,122000524,도곡2동주민센터대치중학교,127.0452549,37.48440324,1168011800,강남구,도곡동,38,6,1,253,2,0,1,2,79,20,7,1,1,52055,0.0638728773952329,9.300518134715025,36585,6051,29588,0
11354,122000544,매봉역입구,127.046452,37.485055,1168011800,강남구,도곡동,35,4,1,225,2,0,1,2,63,19,6,1,1,52055,0.0638728773952329,9.300518134715025,36585,6312,315372,0
11355,122000559,ST송은빌딩,127.0440702,37.52405227,1168010400,강남구,청담동,49,6,0,619,4,0,1,5,126,197,45,0,2,46756,0.13236631126539383,6.182202829564988,17857,61645,59815,0
11356,122000578,매봉역,127.0446239,37.48618316,1168011800,강남구,도곡동,49,6,1,238,2,0,1,0,70,20,8,1,1,52055,0.0638728773952329,9.300518134715025,36585,61645,59815,0
11357,122000582,삼성역,127.060575,37.50787249,1168010600,강남구,대치동,97,5,1,699,3,0,1,3,177,87,19,0,1,118600,0.08604192535242129,8.916622810315014,61275,61645,59815,0
11358,122000597,삼성역그랜드인터컨티넨탈,127.0610138,37.50848985,1168010500,강남구,삼성동,66,4,1,718,3,0,1,3,189,88,25,0,1,121663,0.14338467764372612,8.690214285714285,29249,61645,59815,0
11359,122000598,포스코사거리,127.0550657,37.50607151,1168010600,강남구,대치동,227,6,1,907,0,0,0,0,199,104,8,0,0,118600,0.08604192535242129,8.916622810315014,61275,61645,59815,0
11360,122000599,포스코사거리,127.0551984,37.50662833,1168010500,강남구,삼성동,132,5,1,943,1,0,0,1,206,99,10,0,0,121663,0.14338467764372612,8.690214285714285,29249,61645,59815,0
11361,122000600,선릉역,127.0507926,37.5047425,1168010600,강남구,대치동,243,7,0,847,3,0,2,0,200,131,4,0,1,118600,0.08604192535242129,8.916622810315014,61275,61645,59815,0
11362,122000601,선릉역,127.0505622,37.50524361,1168010500,강남구,삼성동,205,7,0,829,3,0,2,0,195,128,5,0,1,121663,0.14338467764372612,8.690214285714285,29249,61645,59815,0
11363,122000602,토마토저축은행.르네상스호텔,127.0443408,37.50277258,1168010100,강남구,역삼동,80,5,0,706,3,0,2,0,185,93,6,0,2,225357,0.2635548984702652,7.381010087776759,52862,61645,59815,0
11364,122000603,LG데이콤(르네상스호텔),127.0441002,37.50324755,1168010100,강남구,역삼동,68,5,0,735,3,0,2,0,186,94,5,0,2,225357,0.2635548984702652,7.381010087776759,52862,61645,59815,0
11365,122000604,역삼역,127.036278,37.500375,1168010100,강남구,역삼동,131,8,0,871,0,0,1,0,235,83,11,0,2,225357,0.2635548984702652,7.381010087776759,52862,61645,59815,0
11366,122000605,역삼역,127.0348445,37.50037703,1168010100,강남구,역삼동,157,9,0,805,0,0,1,1,226,99,11,0,2,225357,0.2635548984702652,7.381010087776759,52862,61645,59815,0
11367,122000606,강남역,127.0301126,37.49836707,1168010100,강남구,역삼동,393,5,1,1159,0,0,2,2,325,368,18,0,2,225357,0.2635548984702652,7.381010087776759,52862,61645,59815,0
11368,122000607,강남역12번출구,127.0293968,37.49871237,1168010100,강남구,역삼동,408,5,1,1253,1,0,2,3,354,416,17,0,2,225357,0.2635548984702652,7.381010087776759,52862,61645,59815,0
11369,122000609,강일주민센터,127.1791474,37.5663724,1174011000,강동구,강일동,31,29,1,71,6,0,0,0,18,18,0,0,1,4144,0.07464852983867623,4.232890704800817,16714,61645,59815,0
11370,122000615,뱅뱅사거리.영동중,127.0333974,37.48643647,1168011800,강남구,도곡동,104,6,1,512,4,0,2,0,134,99,5,1,4,52055,0.0638728773952329,9.300518134715025,36585,61645,59815,0
11371,122000616,신논현역,127.026579,37.500755,1168010100,강남구,역삼동,308,9,1,903,2,0,4,4,296,496,14,0,1,225357,0.2635548984702652,7.381010087776759,52862,19438,1099,0
11372,122000617,신사동,127.019358,37.517654,1168010700,강남구,신사동,139,4,1,716,0,0,2,3,218,279,23,0,1,33744,0.0989460759234626,5.233250620347395,13466,61645,59815,0
11373,122000618,타워펠리스,127.052447,37.489825,1168011800,강남구,도곡동,33,3,1,104,4,0,2,0,27,33,2,1,0,52055,0.0638728773952329,9.300518134715025,36585,61645,59815,0
11374,122000619,대치동,127.061372,37.493886,1168010600,강남구,대치동,318,11,5,208,6,0,1,2,46,78,2,0,4,118600,0.08604192535242129,8.916622810315014,61275,61645,59815,0
11375,122000620,학여울역,127.0672657,37.49585931,1168010600,강남구,대치동,152,4,3,126,1,0,2,0,26,34,6,0,2,118600,0.08604192535242129,8.916622810315014,61275,61645,59815,0
11376,122000621,개포동,127.0745248,37.48859926,1168011400,강남구,일원동,24,12,3,19,5,0,1,0,11,22,0,0,2,13576,0.08581741965533302,7.175475687103594,24586,61645,59815,0
11377,122000622,일원역,127.0844557,37.48345989,1168011400,강남구,일원동,42,7,2,29,5,0,1,1,7,17,3,0,1,13576,0.08581741965533302,7.175475687103594,24586,61645,59815,0
11378,122000623,수서역,127.1008886,37.48724516,1168011500,강남구,수서동,9,11,2,229,3,0,2,1,49,31,0,0,3,27696,0.14795421334632244,8.436186414864453,22544,61645,59815,0
11379,122000624,수서역,127.1031223,37.48750004,1168011500,강남구,수서동,8,11,2,222,3,0,2,1,49,31,0,0,3,27696,0.14795421334632244,8.436186414864453,22544,61645,59815,0
11380,122000625,일원역,127.0857922,37.48336341,1168011400,강남구,일원동,31,7,1,27,4,0,1,1,8,15,2,0,1,13576,0.08581741965533302,7.175475687103594,24586,61645,59815,0
11381,122000626,개포동,127.0737651,37.48885926,1168010300,강남구,개포동,53,13,3,57,5,0,1,0,12,24,0,0,2,22488,0.09808055303606011,5.416184971098266,29597,61645,59815,0
11382,122000627,학여울역,127.067629,37.495636,1168010600,강남구,대치동,131,3,3,110,1,0,2,2,24,30,6,0,2,118600,0.08604192535242129,8.916622810315014,61275,61645,59815,0
11383,122000628,대치동,127.061606,37.493578,1168010600,강남구,대치동,277,11,4,198,5,0,1,2,42,67,2,0,3,118600,0.08604192535242129,8.916622810315014,61275,61645,59815,0
11384,122000629,타워펠리스,127.0521196,37.48923428,1168011800,강남구,도곡동,32,2,1,105,4,0,2,0,28,33,3,1,0,52055,0.0638728773952329,9.300518134715025,36585,61645,59815,0
11385,122000630,도곡동,127.0492206,37.48784928,1168011800,강남구,도곡동,37,1,1,148,3,0,1,1,43,35,2,1,0,52055,0.0638728773952329,9.300518134715025,36585,61645,59815,0
11386,122000631,신사동.더리버사이드호텔,127.0186555,37.51779298,1165010600,서초구,잠원동,161,7,1,687,1,0,2,1,203,279,23,0,1,27631,0.07966156152939917,5.146395976904452,33839,61645,59815,0
11387,122000632,삼성역,127.062816,37.51017756,1168010500,강남구,삼성동,39,5,1,536,1,0,1,3,161,88,38,0,5,121663,0.14338467764372612,8.690214285714285,29249,61645,59815,0
11388,122000633,압구정역,127.03092,37.528598,1168011000,강남구,압구정동,206,1,1,368,4,0,1,0,123,233,24,0,3,33744,0.0989460759234626,5.233250620347395,13466,61645,59815,0
