호선명,지하철역,역사명,노선명,시,구,동,법정동코드,산존재여부,X좌표,Y좌표,사용월,"06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원"
1호선,종로3가,종로3가,1호선,서울,종로구,종로3가,1111015600,N,126.9920293,37.5704266,202110,3238,12549,3972,21856,7587,62628,11190,65075
1호선,종로3가,종로3가,1호선,서울,종로구,종로3가,1111015600,N,126.9920293,37.5704266,202109,2959,11948,3881,21666,7108,58841,10535,59793
1호선,종로3가,종로3가,1호선,서울,종로구,종로3가,1111015600,N,126.9920293,37.5704266,202108,3061,12338,3988,23040,7050,59866,10981,64722
1호선,종로3가,종로3가,1호선,서울,종로구,종로3가,1111015600,N,126.9920293,37.5704266,202107,2974,13638,4445,25723,7594,67165,11416,71195
1호선,종로3가,종로3가,1호선,서울,종로구,종로3가,1111015600,N,126.9920293,37.5704266,202106,3069,13080,5108,25462,7412,70639,11673,73336
1호선,종로3가,종로3가,1호선,서울,종로구,종로3가,1111015600,N,126.9920293,37.5704266,202105,3065,12004,4939,23374,7475,63784,11010,67841
1호선,종로3가,종로3가,1호선,서울,종로구,종로3가,1111015600,N,126.9920293,37.5704266,202104,2944,11751,4731,25513,7446,70038,10438,71795
1호선,종로3가,종로3가,1호선,서울,종로구,종로3가,1111015600,N,126.9920293,37.5704266,202103,2790,10922,4327,24475,7531,68562,10178,70576
1호선,종로3가,종로3가,1호선,서울,종로구,종로3가,1111015600,N,126.9920293,37.5704266,202102,2274,8326,3195,17622,5410,52303,7824,53559
1호선,종로3가,종로3가,1호선,서울,종로구,종로3가,1111015600,N,126.9920293,37.5704266,202101,2374,8473,3297,18316,5367,52803,7144,54311
1호선,종로5가,종로5가,1호선,서울,종로구,종로5가,1111016300,N,127.0019166,37.57090754,202212,2609,13764,4987,39185,8518,98661,12247,64096
1호선,종로5가,종로5가,1호선,서울,종로구,종로5가,1111016300,N,127.0019166,37.57090754,202211,2839,14822,5566,41443,9048,98209,12463,66718
1호선,종로5가,종로5가,1호선,서울,종로구,종로5가,1111016300,N,127.0019166,37.57090754,202210,3029,15796,5328,39957,9058,92084,12874,62476
1호선,종로5가,종로5가,1호선,서울,종로구,종로5가,1111016300,N,127.0019166,37.57090754,202209,2852,14572,5199,40140,8908,90951,11989,58232
1호선,종로5가,종로5가,1호선,서울,종로구,종로5가,1111016300,N,127.0019166,37.57090754,202208,2766,15329,5251,40866,8560,93100,12562,56834
1호선,종로5가,종로5가,1호선,서울,종로구,종로5가,1111016300,N,127.0019166,37.57090754,202207,2968,16547,5261,41938,9077,95464,13215,61009
1호선,종로5가,종로5가,1호선,서울,종로구,종로5가,1111016300,N,127.0019166,37.57090754,202206,2986,16406,5020,41304,8550,96113,11925,60645
1호선,종로5가,종로5가,1호선,서울,종로구,종로5가,1111016300,N,127.0019166,37.57090754,202205,2913,16958,5149,43286,8302,97652,12454,61782
1호선,종로5가,종로5가,1호선,서울,종로구,종로5가,1111016300,N,127.0019166,37.57090754,202204,2470,15427,4955,40016,8050,93914,11049,58330
1호선,종로5가,종로5가,1호선,서울,종로구,종로5가,1111016300,N,127.0019166,37.57090754,202203,2283,13844,4425,38139,7087,89093,10092,54781
1호선,종로5가,종로5가,1호선,서울,종로구,종로5가,1111016300,N,127.0019166,37.57090754,202202,1902,11328,3614,30929,5871,78490,8437,48463
1호선,종로5가,종로5가,1호선,서울,종로구,종로5가,1111016300,N,127.0019166,37.57090754,202201,2210,12580,4221,34488,6770,89299,9461,56276
1호선,종로5가,종로5가,1호선,서울,종로구,종로5가,1111016300,N,127.0019166,37.57090754,202112,2534,14894,4517,39442,7321,96747,10056,60572
1호선,종로5가,종로5가,1호선,서울,종로구,종로5가,1111016300,N,127.0019166,37.57090754,202111,2574,15812,4799,37863,7469,96874,10539,61744
1호선,종로5가,종로5가,1호선,서울,종로구,종로5가,1111016300,N,127.0019166,37.57090754,202110,2441,15681,4470,34285,7032,87851,11103,59792
1호선,종로5가,종로5가,1호선,서울,종로구,종로5가,1111016300,N,127.0019166,37.57090754,202109,2328,13845,4407,33425,6425,81520,10772,52905
1호선,종로5가,종로5가,1호선,서울,종로구,종로5가,1111016300,N,127.0019166,37.57090754,202108,2265,13936,4526,34390,6620,85361,11025,53440
1호선,종로5가,종로5가,1호선,서울,종로구,종로5가,1111016300,N,127.0019166,37.57090754,202107,2459,16133,4807,38294,7293,97378,11801,60714
1호선,종로5가,종로5가,1호선,서울,종로구,종로5가,1111016300,N,127.0019166,37.57090754,202106,2574,16992,4781,39423,7414,103060,11525,62717
1호선,종로5가,종로5가,1호선,서울,종로구,종로5가,1111016300,N,127.0019166,37.57090754,202105,2469,15862,4499,36837,7084,93525,10804,58908
1호선,종로5가,종로5가,1호선,서울,종로구,종로5가,1111016300,N,127.0019166,37.57090754,202104,2458,16116,4665,40606,7265,104235,10549,60934
1호선,종로5가,종로5가,1호선,서울,종로구,종로5가,1111016300,N,127.0019166,37.57090754,202103,2397,15045,4574,38776,7282,106368,10177,62287
1호선,종로5가,종로5가,1호선,서울,종로구,종로5가,1111016300,N,127.0019166,37.57090754,202102,1828,10635,3433,28254,5518,82154,7985,48403
1호선,종로5가,종로5가,1호선,서울,종로구,종로5가,1111016300,N,127.0019166,37.57090754,202101,1933,11097,3473,30990,5745,86177,7670,51639
1호선,청량리,청량리,1호선,서울,동대문구,전농동,1123010400,N,127.0450859,37.58023316,202212,14099,21108,35488,16385,46204,33674,28871,30277
1호선,청량리,청량리,1호선,서울,동대문구,전농동,1123010400,N,127.0450859,37.58023316,202211,15224,22424,37955,17368,48751,36502,30630,34571
1호선,청량리,청량리,1호선,서울,동대문구,전농동,1123010400,N,127.0450859,37.58023316,202210,15271,23232,35969,18706,46390,36162,31180,35799
1호선,청량리,청량리,1호선,서울,동대문구,전농동,1123010400,N,127.0450859,37.58023316,202209,14634,20067,35652,17925,45100,36895,30049,36450
1호선,청량리,청량리,1호선,서울,동대문구,전농동,1123010400,N,127.0450859,37.58023316,202208,15174,21761,34968,17224,44626,34255,29439,30996
1호선,청량리,청량리,1호선,서울,동대문구,전농동,1123010400,N,127.0450859,37.58023316,202207,15319,22618,36057,17999,46330,35924,30642,33266
1호선,청량리,청량리,1호선,서울,동대문구,전농동,1123010400,N,127.0450859,37.58023316,202206,14934,22471,35371,17531,45883,35718,30613,33617
1호선,청량리,청량리,1호선,서울,동대문구,전농동,1123010400,N,127.0450859,37.58023316,202205,15965,24746,37415,18250,48213,37082,32632,35735
1호선,청량리,청량리,1호선,서울,동대문구,전농동,1123010400,N,127.0450859,37.58023316,202204,14457,23104,33832,16671,44349,33672,28721,31484
1호선,청량리,청량리,1호선,서울,동대문구,전농동,1123010400,N,127.0450859,37.58023316,202203,13084,21226,30796,14952,39251,29802,25254,26688
1호선,청량리,청량리,1호선,서울,동대문구,전농동,1123010400,N,127.0450859,37.58023316,202202,10769,15689,26117,11802,34239,25374,22042,21808
1호선,청량리,청량리,1호선,서울,동대문구,전농동,1123010400,N,127.0450859,37.58023316,202201,12557,17264,30347,13831,40408,29947,26400,26385
1호선,청량리,청량리,1호선,서울,동대문구,전농동,1123010400,N,127.0450859,37.58023316,202112,13204,18836,32699,16242,44792,33184,29361,28757
1호선,청량리,청량리,1호선,서울,동대문구,전농동,1123010400,N,127.0450859,37.58023316,202111,13987,20004,34484,16385,45105,34899,30039,31052
1호선,청량리,청량리,1호선,서울,동대문구,전농동,1123010400,N,127.0450859,37.58023316,202110,13184,20462,31367,16303,40501,33070,28044,30552
1호선,청량리,청량리,1호선,서울,동대문구,전농동,1123010400,N,127.0450859,37.58023316,202109,12658,16644,29902,15687,37843,31371,26634,29286
1호선,청량리,청량리,1호선,서울,동대문구,전농동,1123010400,N,127.0450859,37.58023316,202108,12938,17982,30365,15247,38057,31707,26357,28294
1호선,청량리,청량리,1호선,서울,동대문구,전농동,1123010400,N,127.0450859,37.58023316,202107,14093,20896,33371,16224,41384,34044,28334,31662
1호선,청량리,청량리,1호선,서울,동대문구,전농동,1123010400,N,127.0450859,37.58023316,202106,14555,20601,36398,18127,44314,36112,30993,33651
1호선,청량리,청량리,1호선,서울,동대문구,전농동,1123010400,N,127.0450859,37.58023316,202105,13597,19759,32142,17560,41021,34308,30813,31830
1호선,청량리,청량리,1호선,서울,동대문구,전농동,1123010400,N,127.0450859,37.58023316,202104,14336,20446,36061,17822,44330,35547,31593,32972
1호선,청량리,청량리,1호선,서울,동대문구,전농동,1123010400,N,127.0450859,37.58023316,202103,14053,19319,36259,16663,44413,35386,30533,31168
1호선,청량리,청량리,1호선,서울,동대문구,전농동,1123010400,N,127.0450859,37.58023316,202102,10726,13469,27313,11847,35392,27292,24311,24074
1호선,청량리,청량리,1호선,서울,동대문구,전농동,1123010400,N,127.0450859,37.58023316,202101,11290,14457,28669,12303,36183,28638,24516,23842
2호선,강남,강남,2호선,서울,강남구,역삼동,1168010100,N,127.0283079,37.49816465,202212,19047,50560,37937,134902,62058,288898,52076,299135
2호선,강남,강남,2호선,서울,강남구,역삼동,1168010100,N,127.0283079,37.49816465,202211,17736,51686,38918,144907,66156,302863,53464,306346
2호선,강남,강남,2호선,서울,강남구,역삼동,1168010100,N,127.0283079,37.49816465,202210,19555,50067,37354,136882,62380,280477,52118,287415
2호선,강남,강남,2호선,서울,강남구,역삼동,1168010100,N,127.0283079,37.49816465,202209,17604,47846,36450,142087,61054,282192,48416,282404
2호선,강남,강남,2호선,서울,강남구,역삼동,1168010100,N,127.0283079,37.49816465,202208,18061,51718,37772,148470,61996,302013,49820,305392
2호선,강남,강남,2호선,서울,강남구,역삼동,1168010100,N,127.0283079,37.49816465,202207,18772,53714,38735,156268,65313,314152,51731,329527
2호선,강남,강남,2호선,서울,강남구,역삼동,1168010100,N,127.0283079,37.49816465,202206,19128,49306,37334,147542,61796,305615,49452,306893
2호선,강남,강남,2호선,서울,강남구,역삼동,1168010100,N,127.0283079,37.49816465,202205,20618,52097,40609,151258,66644,326162,54139,323911
2호선,강남,강남,2호선,서울,강남구,역삼동,1168010100,N,127.0283079,37.49816465,202204,16772,48319,36546,140257,60539,306350,49179,302461
2호선,강남,강남,2호선,서울,강남구,역삼동,1168010100,N,127.0283079,37.49816465,202203,13834,45914,33415,126480,53892,280249,43864,277816
2호선,강남,강남,2호선,서울,강남구,역삼동,1168010100,N,127.0283079,37.49816465,202202,12339,40577,27756,106237,46964,244108,38775,261797
2호선,강남,강남,2호선,서울,강남구,역삼동,1168010100,N,127.0283079,37.49816465,202201,13881,45185,31286,131188,56880,286820,46119,318853
2호선,강남,강남,2호선,서울,강남구,역삼동,1168010100,N,127.0283079,37.49816465,202112,15781,47590,35465,126547,60242,302135,47654,306306
2호선,강남,강남,2호선,서울,강남구,역삼동,1168010100,N,127.0283079,37.49816465,202111,17040,48420,36970,134376,64022,310431,50557,318239
2호선,강남,강남,2호선,서울,강남구,역삼동,1168010100,N,127.0283079,37.49816465,202110,14523,45493,32513,123346,54049,267187,44482,277601
2호선,강남,강남,2호선,서울,강남구,역삼동,1168010100,N,127.0283079,37.49816465,202109,13521,41978,30595,118424,48554,253667,39997,256119
2호선,강남,강남,2호선,서울,강남구,역삼동,1168010100,N,127.0283079,37.49816465,202108,14177,45059,31783,129595,50239,269877,40611,274355
2호선,강남,강남,2호선,서울,강남구,역삼동,1168010100,N,127.0283079,37.49816465,202107,14934,49108,35242,144595,54029,299804,43961,297597
2호선,강남,강남,2호선,서울,강남구,역삼동,1168010100,N,127.0283079,37.49816465,202106,15798,49800,37686,150575,60412,319617,47444,310538
2호선,강남,강남,2호선,서울,강남구,역삼동,1168010100,N,127.0283079,37.49816465,202105,15178,46711,33021,135939,55103,288176,45153,287496
2호선,강남,강남,2호선,서울,강남구,역삼동,1168010100,N,127.0283079,37.49816465,202104,15861,49435,36772,151261,58759,321542,46399,311718
2호선,강남,강남,2호선,서울,강남구,역삼동,1168010100,N,127.0283079,37.49816465,202103,15581,50172,36460,153487,58142,325012,47214,320265
2호선,강남,강남,2호선,서울,강남구,역삼동,1168010100,N,127.0283079,37.49816465,202102,12560,38216,27154,115123,44754,250495,37784,257749
2호선,강남,강남,2호선,서울,강남구,역삼동,1168010100,N,127.0283079,37.49816465,202101,13743,40055,29652,120313,46525,260062,37172,253781
2호선,강변,강변,2호선,서울,광진구,구의동,1121510300,N,127.0946646,37.53516928,202212,26087,18716,73830,22164,114497,42821,85061,38368
2호선,강변,강변,2호선,서울,광진구,구의동,1121510300,N,127.0946646,37.53516928,202211,27244,22489,80474,25255,124195,46228,88215,39283
2호선,강변,강변,2호선,서울,광진구,구의동,1121510300,N,127.0946646,37.53516928,202210,26718,27666,74289,29335,112784,47823,83758,43383
2호선,강변,강변,2호선,서울,광진구,구의동,1121510300,N,127.0946646,37.53516928,202209,25934,24058,75987,26463,109630,45197,78379,39562
2호선,강변,강변,2호선,서울,광진구,구의동,1121510300,N,127.0946646,37.53516928,202208,26630,22755,76037,27501,110297,49117,80495,42037
2호선,강변,강변,2호선,서울,광진구,구의동,1121510300,N,127.0946646,37.53516928,202207,27524,22649,78538,27005,113183,48647,81165,41111
2호선,강변,강변,2호선,서울,광진구,구의동,1121510300,N,127.0946646,37.53516928,202206,27379,23709,76751,27542,111007,47337,78950,40935
2호선,강변,강변,2호선,서울,광진구,구의동,1121510300,N,127.0946646,37.53516928,202205,28404,25841,79688,28325,116837,48650,84895,41525
2호선,강변,강변,2호선,서울,광진구,구의동,1121510300,N,127.0946646,37.53516928,202204,25147,20128,73501,23059,106252,42588,74544,34619
2호선,강변,강변,2호선,서울,광진구,구의동,1121510300,N,127.0946646,37.53516928,202203,22866,16048,68515,19284,94530,37417,64119,29512
2호선,강변,강변,2호선,서울,광진구,구의동,1121510300,N,127.0946646,37.53516928,202202,18564,13126,57550,16400,82162,33984,56828,28084
2호선,강변,강변,2호선,서울,광진구,구의동,1121510300,N,127.0946646,37.53516928,202201,21596,15449,66558,19187,97155,41022,69999,33883
2호선,강변,강변,2호선,서울,광진구,구의동,1121510300,N,127.0946646,37.53516928,202112,23912,16491,71753,21497,104547,43365,73420,33993
2호선,강변,강변,2호선,서울,광진구,구의동,1121510300,N,127.0946646,37.53516928,202111,25342,20361,73404,25470,109576,46233,76891,37312
2호선,강변,강변,2호선,서울,광진구,구의동,1121510300,N,127.0946646,37.53516928,202110,23537,22023,65321,25660,93589,44037,69671,37052
2호선,강변,강변,2호선,서울,광진구,구의동,1121510300,N,127.0946646,37.53516928,202109,21535,19637,61958,23184,86094,40696,62178,34350
2호선,강변,강변,2호선,서울,광진구,구의동,1121510300,N,127.0946646,37.53516928,202108,23222,17932,65321,21845,87254,40468,61572,33872
2호선,강변,강변,2호선,서울,광진구,구의동,1121510300,N,127.0946646,37.53516928,202107,25710,19007,72218,22501,95427,43748,63729,35476
2호선,강변,강변,2호선,서울,광진구,구의동,1121510300,N,127.0946646,37.53516928,202106,27343,21465,77995,24424,106012,46063,72448,36699
2호선,강변,강변,2호선,서울,광진구,구의동,1121510300,N,127.0946646,37.53516928,202105,23975,20734,68031,23318,95274,43630,69034,36592
2호선,강변,강변,2호선,서울,광진구,구의동,1121510300,N,127.0946646,37.53516928,202104,25393,18766,76778,23506,104789,44325,70978,35345
2호선,강변,강변,2호선,서울,광진구,구의동,1121510300,N,127.0946646,37.53516928,202103,25231,16953,76478,22553,104787,42807,71778,33927
2호선,강변,강변,2호선,서울,광진구,구의동,1121510300,N,127.0946646,37.53516928,202102,19080,14094,57827,18475,80562,35761,57663,30783
2호선,강변,강변,2호선,서울,광진구,구의동,1121510300,N,127.0946646,37.53516928,202101,20746,12651,62162,17119,82739,33761,55500,28013
2호선,건대입구,건대입구,2호선,서울,광진구,화양동,1121510700,N,127.0691733,37.54041889,202212,21312,15432,50374,25029,92914,62635,63579,52717
2호선,건대입구,건대입구,2호선,서울,광진구,화양동,1121510700,N,127.0691733,37.54041889,202211,21608,16250,53361,25645,97587,67042,65395,53002
2호선,건대입구,건대입구,2호선,서울,광진구,화양동,1121510700,N,127.0691733,37.54041889,202210,22663,16891,51780,24706,89941,61937,62749,52935
2호선,건대입구,건대입구,2호선,서울,광진구,화양동,1121510700,N,127.0691733,37.54041889,202209,20709,16405,51894,24967,89185,62314,60270,49289
2호선,건대입구,건대입구,2호선,서울,광진구,화양동,1121510700,N,127.0691733,37.54041889,202208,21120,17389,50866,25152,89083,57608,59748,49836
