NODE_ID,RIDE_SUM_6_10,ALIGHT_SUM_6_10
204000132,78338,54014
204000133,98006,10144
204000134,27410,6699
204000135,77770,8502
204000136,56071,23513
204000138,32368,91699
204000140,29401,11184
204000141,15756,4838
204000144,1282,2593
204000145,49229,3185
204000146,4142,13171
204000147,9156,28709
204000148,26092,19799
204000154,681,649
204000155,465,655
204000177,5319,10502
204000179,37,38
204000180,0,262
204000199,68,4679
204000200,231,371
204000222,274,1813
204000227,38478,39135
204000235,45148,925
204000236,3809,34366
204000238,1796,11091
204000240,47570,6883
204000245,1061,949
204000253,23364,9933
204000263,85297,73515
204000268,62485,38950
204000308,10063,19730
204000317,11854,5545
204000322,35775,2956
204000323,1046,2943
204000328,21605,18590
204000329,50648,9940
204000330,22239,11436
204000331,28528,26488
204000352,661,2
205000001,65052,94239
205000013,5630,12309
205000014,10454,9774
205000015,15424,5505
205000016,6915,10056
205000017,8972,6901
205000022,31825,43910
205000025,160565,53905
205000029,40436,1214
205000045,24710,29523
205000046,22649,34890
205000047,8528,30397
205000048,38681,34331
205000049,16688,31082
205000050,68821,15760
205000059,67,38549
205000060,122,74064
205000061,880,114409
205000062,353,106943
205000063,4943,114472
205000064,7893,33129
205000065,35060,67799
205000066,23106,33052
205000067,14649,42142
205000069,20065,1452
205000082,16927,16383
205000110,7962,10174
205000111,14752,10247
205000112,9827,12040
205000113,11832,17147
205000121,17490,7987
205000123,15265,13195
205000126,76402,11940
205000127,88334,12370
205000128,56676,7151
205000129,105757,7319
205000130,19296,2461
205000131,3332,1808
205000132,9841,690
205000133,6350,182
205000134,30012,187
205000137,29097,8202
205000138,36671,19962
205000139,5662,8968
205000144,10408,6550
205000145,24906,18715
205000151,13708,5075
205000152,15768,6544
205000153,22623,6803
205000154,8128,9025
205000155,16314,2793
205000172,5,840
205000199,587,67
205000200,32,60
205000203,20,4347
205000204,34,3596
205000207,282,6137
205000233,4291,968
205000234,1,204
205000240,130,21
205000243,12,92
205000244,5,483
205000245,1233,14214
205000247,13590,673
205000249,7,1066
205000250,550,155
205000264,2242,8609
206000002,261,155
206000003,156,110
206000004,483,270
206000005,175,262
206000006,886,3113
206000016,35,112
206000017,30,159
206000018,34,87
206000027,423,2298
206000028,670,928
206000040,547,9
206000043,406,4451
206000053,338,726
206000054,146,1143
206000055,103,1601
206000075,2266,2448
206000076,4239,1269
206000077,4361,599
206000078,849,1282
206000079,2024,1059
206000082,29564,14849
206000094,2,61
206000100,2459,36058
206000103,300,491
206000104,649,1408
206000105,398,687
206000106,333,681
206000125,14578,13
206000157,2859,20038
206000170,45,12334
206000171,673,14272
206000172,2352,9619
206000173,225,7177
206000174,2282,2345
206000175,207,3192
206000176,2868,5496
206000177,16,1170
206000178,204,29788
206000179,309,21631
206000180,390,5193
206000181,964,3181
206000182,1346,4047
206000183,873,7838
206000184,345,7036
206000185,1144,3196
206000186,9143,21528
206000215,1,519
206000216,0,254
206000219,150,7
206000222,2317,96
206000223,1247,27221
206000226,2643,929
206000227,4120,1217
206000228,15,3832
206000237,4174,10447
206000238,2349,22111
206000239,12923,79811
206000240,63,2356
206000241,5,4654
206000242,1189,9956
206000243,1356,4433
206000244,5423,10863
206000245,195710,5408
206000246,64540,1183
206000247,71784,726
206000248,84312,4910
206000252,5328,7414
206000258,837,2330
206000315,4351,755
206000317,65350,14923
206000318,82940,7842
206000319,271074,10209
206000320,71943,4066
206000321,69436,1030
206000322,107418,3436
206000323,34539,943
206000324,38200,4380
206000325,24495,2437
206000326,26593,3557
206000327,19827,3255
206000328,39808,1143
206000329,67502,1298
206000330,13164,3637
206000331,43253,1565
206000332,8492,682
206000333,162034,367
206000334,79171,262
206000335,4,2328
206000361,459,6748
206000392,390,834
206000399,33,2150
206000405,17415,94
206000441,8725,4864
206000465,1311,408
206000471,1965,423
206000472,877,183
206000498,4038,328
206000515,5601,4312
206000530,43941,10710
206000531,24457,30048
206000532,113620,49934
206000534,13,186
206000535,12129,257206
206000536,2534,6823
206000537,2209,12437
206000538,86,306
206000539,381,470
206000540,650,622
206000542,60,9043
206000543,90,2409
206000544,389,39
206000552,370,977
206000553,66,37
206000554,38,197
206000555,1272,112
206000556,45,170
206000561,13,45
206000577,64,168
206000613,83683,27978
206000619,274,149
206000644,1818,69
206000646,1388,80
206000647,70,45
206000648,799,79
206000649,1509,44
206000650,346,53
206000653,165,35
206000654,77,250
206000659,74,14
206000660,135,279
206000695,5070,32863
206000779,25,690
206000784,54041,8104
206000794,883,89
206000853,102,271
206000854,2593,49
206000855,384,80
206000856,224,80
206511340,31,219
207000001,11577,24677
207000002,9568,22675
207000003,10493,12553
207000007,207689,20026
207000008,38035,2105
207000009,11506,4391
207000010,32808,20005
207000012,48197,16623
207000015,28087,43930
207000019,42809,6732
207000021,24647,11550
207000022,20047,6766
207000023,29731,4431
207000024,191,1448
207000025,1119,5368
207000026,3600,1260
207000027,702,2090
207000028,2607,11229
207000029,6018,26132
207000033,26123,12770
207000034,21364,4735
207000039,64403,6472
207000040,76005,3984
207000041,8735,7446
207000042,43865,4653
207000043,23292,20271
207000051,9135,16125
207000052,1347,11222
207000053,21445,21740
207000054,4603,6108
207000055,16065,4846
207000056,16123,16541
207000057,9605,12098
207000058,14897,13915
207000059,10840,14327
207000060,4920,25449
207000061,11416,107839
207000062,79618,4429
207000063,73550,8266
207000064,34654,6521
207000065,23211,12477
207000066,51842,12324
207000067,11606,4482
207000068,14345,3826
207000069,70334,21073
207000082,2537,13188
207000083,11269,14846
207000084,50920,28193
207000085,39134,5595
207000086,56240,1389
207000106,22602,4869
207000107,26664,3931
207000108,29622,6008
207000109,9402,3982
207000110,1914,1618
207000111,2394,2142
207000112,1782,24456
207000113,6015,12380
207000114,599,677
207000115,875,1197
207000116,2613,12306
207000117,2509,12826
207000118,726,7837
207000119,2521,7827
207000123,30831,3038
207000124,4171,579
207000125,1830,416
207000126,22381,5832
207000127,11420,23808
207000134,34902,10781
207000135,8411,16396
207000148,3142,8649
207000149,6308,10105
207000152,6496,29101
207000153,12856,48859
207000154,35709,11321
207000159,9982,9054
207000160,15502,10814
207000161,1162,5782
207000238,179,10364
207000242,251,5801
207000248,1044,843
207000249,2819,446
207000250,9538,2819
207000251,1608,3042
207000252,1245,961
207000278,17416,12004
207000279,5344,6691
207000280,129499,5677
207000281,15799,25936
207000282,4135,67806
207000283,3154,14373
207000284,5517,223532
207000285,6092,13888
207000291,949,4483
207000304,2877,2789
207000306,4550,19334
207000309,1266,2133
207000310,38619,13082
207000330,0,124
207000351,4160,5587
207000353,11111,252
207000356,1925,5024
207000357,2677,2896
207000358,3314,2199
207000415,616,6035
207000416,68312,6463
207000417,8566,488
207000418,10512,4780
207000420,15467,3328
207000421,2875,4981
207000427,7430,76
207000437,100,3194
207000438,0,65
207000439,27872,11861
207000446,16849,521
207000460,19808,1575
207000466,10986,9336
207000467,50533,6662
207000468,7170,10779
207000476,1343,2405
207000477,62680,2328
207000478,774,2677
207000490,63,773
207000523,2,123
207000524,4074,79
207000527,30422,9744
207000530,65280,699
207000531,35863,889
207000532,6456,9071
207000533,16307,1650
207000534,3908,1060
207000535,351,7147
207000536,1462,1811
207000537,1109,6512
207000540,558,5303
207000541,309,12118
207000548,844,15609
207000549,47244,4917
207000550,1131,12054
207000561,17253,13314
207000562,2659,7467
207000563,16509,3968
207000567,8506,10453
207000568,48460,2228
207000569,111003,8992
207000584,3956,18769
207000585,2879,17859
207000587,44000,4720
207000616,5,3358
207000617,8021,11
207000624,15847,4000
207000625,1398,3600
207000631,673,3336
207900008,2719,241
208000001,73008,127981
208000002,162376,75282
208000003,103038,48742
208000004,92575,108315
208000005,673,6323
208000019,138084,42173
208000020,28747,23758
208000021,37639,22358
208000022,96566,37297
208000028,80306,131764
208000033,48645,27346
208000034,71126,105098
208000037,65881,4234
208000040,33787,11583
208000041,88874,60390
208000042,148356,50881
208000047,13891,13558
208000064,182839,153911
208000066,111100,138882
208000070,67749,44869
208000071,79585,23337
208000072,95506,52393
208000080,38228,68982
208000081,53278,15893
208000082,62581,17996
208000083,29165,17342
208000084,770,11020
208000085,69618,61164
208000086,68982,91505
208000087,93565,67999
208000089,130399,23485
208000090,114611,31968
208000093,3154,12355
208000094,50369,25215
208000095,90470,47788
208000104,163331,42661
208000105,91857,65075
208000114,9942,34885
208000115,53655,34976
208000116,143863,132885
208000117,2749,12831
208000118,19154,29114
208000155,69435,111980
208000158,169770,257848
208000186,86082,195834
208000204,95968,113054
208000205,187635,75195
208000282,103384,119584
209000004,93467,27164
209000005,11128,10880
209000006,68254,32348
209000007,81657,77577
209000010,42280,37167
209000011,9364,33947
209000012,15034,20145
209000013,32387,31023
209000014,56445,58373
209000025,71599,8310
209000026,132340,20961
209000027,38033,31811
209000028,35022,23858
209000029,71464,169677
209000030,55433,153270
209000031,377428,123630
209000034,29190,48323
209000035,24004,47979
209000036,49279,30158
209000037,63697,33266
209000038,30439,19200
209000039,16060,15583
209000040,22266,44469
209000041,23356,26700
209000042,60679,22908
209000043,67876,60208
209000044,36532,68186
209000045,75916,23894
209000046,70650,29195
209000047,34017,26885
209000048,34879,51022
209000049,13944,5200
209000050,26148,7844
209000051,39268,14119
209000052,22753,18289
209000062,10030,4495
209000063,10668,4244
209000064,5666,2598
209000065,23063,5187
209000066,24229,3324
209000067,26294,3260
209000080,1648,19447
209000082,10625,3658
209000091,5139,7627
209000093,5119,6667
209000094,4493,14740
209000110,5663,16222
209000111,62128,277212
209000112,172078,89896
209000113,310784,153966
209000114,138498,106307
209000115,10472,8161
209000116,43506,26299
209000118,1506,15432
209000119,2250,7750
209000121,14485,32876
209000135,7040,15298
209000142,140704,387162
209000143,4607,15166
209000144,23589,53223
209000229,23543,10146
209000240,4745,19309
209000259,6126,7468
209000260,3809,46128
209000261,420,22750
209000262,312,18313
209000263,85,53933
209000264,23,17034
209000265,38730,1632
209000266,11862,38
209000267,137949,402
209000268,48386,7918
210000037,15705,7508
210000047,12263,2089
210000048,15033,3180
210000049,16584,648
210000052,11015,3717
210000053,4560,3169
210000054,4633,6205
210000070,24222,1199
210000071,18964,150
210000072,7048,16
210000073,17,3672
210000074,30,10118
210000075,188,14553
210000076,1682,19554
210000077,1283,17224
210000078,1911,18790
210000079,2887,6302
210000080,5861,31030
210000081,23722,2454
210000082,3219,110
210000083,9916,51
210000084,16884,27
210000085,88,10834
210000086,101,5273
210000099,5473,16733
210000100,9373,11944
210000101,9580,12637
210000105,2068,25479
210000159,36,25108
210000163,3963,16421
210000164,30023,22549
210000168,43476,8155
210000187,6,3161
210000188,46,3036
210000214,1685,15
210000219,12356,5796
210000220,21481,2912
210000232,758,1897
210000233,2062,2066
210000234,3364,4513
210000235,7515,3227
210000245,97,7017
210000246,5933,779
210000258,2418,6564
210000259,32764,6967
210000282,3843,17399
210000285,120,10869
210000286,2750,8259
210000290,1394,944
210000295,6204,15120
210000296,7577,3833
210000320,41959,3375
210000321,24506,1878
210000338,6407,10179
210000339,9564,73939
210000340,11323,25045
210000341,23294,20963
210000342,28198,16592
210000343,20686,22015
210000344,11601,24022
210000345,15033,49732
210000346,8738,26166
210000347,4119,25638
210000348,13889,19082
210000349,10593,11789
210000350,26132,17325
210000351,31240,8781
210000352,7562,4874
210000353,8338,5447
210000354,8865,6983
210000355,4990,36563
210000356,2558,47209
210000357,5974,51047
210000358,78261,51798
210000359,12225,55944
210000360,39552,49104
210000361,38410,22284
210000362,51273,23360
210000363,86490,26051
210000364,46339,19669
210000365,37690,7654
210000366,51453,6596
210000367,23369,3334
210000368,27998,2709
210000369,7280,14826
210000370,12959,18512
210000372,4738,6321
210000373,1720,17361
210000374,8102,19283
210000375,4135,4500
210000376,5857,43638
210000404,4190,11306
210000439,15575,1436
210000472,6636,258
210000482,15249,14570
210000564,31446,23814
210000567,1648,7409
210000568,34547,132
211000092,8714,2281
211000094,3415,512
211000169,27609,1001
211000172,2071,19579
211000209,71,6555
211000226,1733,4483
211000270,15797,2312
211000275,3558,3570
211000276,22176,2194
211000278,169,4284
211000279,3111,4130
211000281,18322,2284
211000282,1415,196
211000302,505,610
211507980,60,4657
211977296,2744,386
212000003,36157,13874
212000004,750,10867
212000005,1192,11311
212000006,4568,20688
212000008,22767,19577
212000009,6335,11354
212000012,20699,6274
212000013,4978,3026
212000014,34753,8358
212000015,41359,12745
212000016,55991,30737
212000027,70371,23728
212000028,46224,25324
212000029,30060,19807
212000030,7180,2567
212000031,9552,3705
212000048,3248,39852
212000049,1465,24129
212000050,1394,1131
212000051,39380,8967
212000052,34660,10739
212000053,29718,19397
212000054,66976,6392
212000055,68847,10542
212000056,1758,3904
212000057,1337,2913
212000058,18687,4700
212000070,21773,9875
212000077,21343,20231
212000099,53844,17958
212000108,36020,38785
212000111,47255,8595
212000120,16818,21110
212000138,31466,8455
212000156,282,5124
212000158,554,3280
212000159,92394,8065
212000160,84517,14614
212000161,13036,936
212000310,5633,797
212000311,1794,4998
212000374,3730,760
213000001,1314,35469
213000005,61124,17627
213000006,68203,19444
213000007,7503,3752
213000009,31009,17759
213000010,33668,11772
213000011,19708,12525
213000012,21848,13690
213000014,8313,2311
213000015,18508,741
213000016,36462,169
213000017,6530,85
213000018,87,2156
213000019,62,12963
213000020,6134,14076
213000021,329,4714
213000022,12792,3752
213000023,43379,33400
213000033,33180,113411
213000034,31228,14789
213000035,17730,42005
213000045,19370,23747
213000046,9903,9102
213000047,24907,82123
